Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
20024981,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
20035083,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
20044903,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
20054903,25,false,Rx,0,8,0,0,0,0,0,0,1,17
20065228,25,false,Rx,0,8,0,0,0,0,0,0,2,30
20075045,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
20085039,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
20094983,25,false,Rx,0,8,0,0,0,0,0,0,5,63
20104923,25,false,Rx,0,8,0,0,0,0,0,0,6,44
20115228,25,false,Rx,0,8,0,0,0,0,0,0,7,59
20125054,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
20134880,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
20145126,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
20154943,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
20164923,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
20174983,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
20184882,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
20195148,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
20204903,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
20214903,25,false,Rx,0,8,0,0,0,0,0,0,1,17
20224920,25,false,Rx,0,8,0,0,0,0,0,0,2,30
20235021,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
20244963,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
20254904,25,false,Rx,0,8,0,0,0,0,0,0,5,63
20265228,25,false,Rx,0,8,0,0,0,0,0,0,6,44
20274983,25,false,Rx,0,8,0,0,0,0,0,0,7,59
20285003,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
20294961,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
20304903,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
20315209,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
20324980,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
20334889,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
20345091,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
20354904,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
20364866,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
20374923,25,false,Rx,0,8,0,0,0,0,0,0,1,17
20384883,25,false,Rx,0,8,0,0,0,0,0,0,2,30
20395104,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
20405071,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
20414943,25,false,Rx,0,8,0,0,0,0,0,0,5,63
20424897,25,false,Rx,0,8,0,0,0,0,0,0,6,44
20435004,25,false,Rx,0,8,0,0,0,0,0,0,7,59
20444943,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
20454882,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
20465149,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
20474964,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
20484984,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
20494920,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
20504881,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
20515188,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
20524958,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
20534880,25,false,Rx,0,8,0,0,0,0,0,0,1,17
20545066,25,false,Rx,0,8,0,0,0,0,0,0,2,30
20554882,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
20564869,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
20574923,25,false,Rx,0,8,0,0,0,0,0,0,5,63
20585317,25,false,Rx,0,8,0,0,0,0,0,0,6,44
20595105,25,false,Rx,0,8,0,0,0,0,0,0,7,59
20605089,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
20614943,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
20624914,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
20634989,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
20644923,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
20654922,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
20665182,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
20674928,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
20684943,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
20694904,25,false,Rx,0,8,0,0,0,0,0,0,1,17
20704857,25,false,Rx,0,8,0,0,0,0,0,0,2,30
20715154,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
20724923,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
20735275,25,false,Rx,0,8,0,0,0,0,0,0,5,63
20745024,25,false,Rx,0,8,0,0,0,0,0,0,6,44
20755024,25,false,Rx,0,8,0,0,0,0,0,0,7,59
20764867,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
20774923,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
20785258,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
20795024,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
20805004,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
20814964,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
20824920,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
20834954,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
20844947,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
20854908,25,false,Rx,0,8,0,0,0,0,0,0,1,17
20865107,25,false,Rx,0,8,0,0,0,0,0,0,2,30
20874923,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
20884882,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
20894902,25,false,Rx,0,8,0,0,0,0,0,0,5,63
20904870,25,false,Rx,0,8,0,0,0,0,0,0,6,44
20915071,25,false,Rx,0,8,0,0,0,0,0,0,7,59
20924898,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
20935187,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
20945004,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
20955004,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
20964902,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
20974903,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
20985168,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
20995001,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
21004954,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
21014887,25,false,Rx,0,8,0,0,0,0,0,0,1,17
21024900,25,false,Rx,0,8,0,0,0,0,0,0,2,30
21034934,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
21044882,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
21054883,25,false,Rx,0,8,0,0,0,0,0,0,5,63
21065087,25,false,Rx,0,8,0,0,0,0,0,0,6,44
21075087,25,false,Rx,0,8,0,0,0,0,0,0,7,59
21084926,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
21094882,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
21105257,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
21115027,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
21125045,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
21135187,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
21144943,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
21154943,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
21164923,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
21174862,25,false,Rx,0,8,0,0,0,0,0,0,1,17
21185127,25,false,Rx,0,8,0,0,0,0,0,0,2,30
21194961,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
21204964,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
21214879,25,false,Rx,0,8,0,0,0,0,0,0,5,63
21224861,25,false,Rx,0,8,0,0,0,0,0,0,6,44
21234883,25,false,Rx,0,8,0,0,0,0,0,0,7,59
21244843,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
21255208,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
21265045,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
21275045,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
21284862,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
21294904,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
21305208,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
21315008,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
21325045,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
21335127,25,false,Rx,0,8,0,0,0,0,0,0,1,17
21344903,25,false,Rx,0,8,0,0,0,0,0,0,2,30
21354927,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
21364943,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
21374883,25,false,Rx,0,8,0,0,0,0,0,0,5,63
21385065,25,false,Rx,0,8,0,0,0,0,0,0,6,44
21394862,25,false,Rx,0,8,0,0,0,0,0,0,7,59
21404861,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
21414878,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
21424862,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
21434943,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
21444889,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
21455187,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
21464963,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
21474964,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
21484904,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
21494880,25,false,Rx,0,8,0,0,0,0,0,0,1,17
21505188,25,false,Rx,0,8,0,0,0,0,0,0,2,30
21514942,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
21524952,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
21535089,25,false,Rx,0,8,0,0,0,0,0,0,5,63
21544885,25,false,Rx,0,8,0,0,0,0,0,0,6,44
21554882,25,false,Rx,0,8,0,0,0,0,0,0,7,59
21564898,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
21574843,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
21585089,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
21594883,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
21604883,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
21614913,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
21624827,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
21634928,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
21644909,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
21655148,25,false,Rx,0,8,0,0,0,0,0,0,1,17
21664979,25,false,Rx,0,8,0,0,0,0,0,0,2,30
21674970,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
21684904,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
21694881,25,false,Rx,0,8,0,0,0,0,0,0,5,63
21705127,25,false,Rx,0,8,0,0,0,0,0,0,6,44
21714943,25,false,Rx,0,8,0,0,0,0,0,0,7,59
21724918,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
21735028,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
21745044,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
21754853,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
21764861,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
21775219,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
21785020,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
21795040,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
21804842,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
21814893,25,false,Rx,0,8,0,0,0,0,0,0,1,17
21825227,25,false,Rx,0,8,0,0,0,0,0,0,2,30
21834895,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
21844838,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
21855127,25,false,Rx,0,8,0,0,0,0,0,0,5,63
21864922,25,false,Rx,0,8,0,0,0,0,0,0,6,44
21874916,25,false,Rx,0,8,0,0,0,0,0,0,7,59
21884839,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
21894857,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
21905085,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
21914893,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
21924889,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
21934963,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
21944967,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
21954902,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
21964860,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
21975167,25,false,Rx,0,8,0,0,0,0,0,0,1,17
21984982,25,false,Rx,0,8,0,0,0,0,0,0,2,30
21994962,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
22004902,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
22014903,25,false,Rx,0,8,0,0,0,0,0,0,5,63
22025158,25,false,Rx,0,8,0,0,0,0,0,0,6,44
22034902,25,false,Rx,0,8,0,0,0,0,0,0,7,59
22044861,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
22055104,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
22064886,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
22074882,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
22084880,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
22094857,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
22105028,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
22114842,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
22124881,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
22134942,25,false,Rx,0,8,0,0,0,0,0,0,1,17
22144981,25,false,Rx,0,8,0,0,0,0,0,0,2,30
22154922,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
22164902,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
22175147,25,false,Rx,0,8,0,0,0,0,0,0,5,63
22184963,25,false,Rx,0,8,0,0,0,0,0,0,6,44
22194939,25,false,Rx,0,8,0,0,0,0,0,0,7,59
22204880,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
22214880,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
22225144,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
22234840,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
22244821,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
22255002,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
22265023,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
22274841,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
22284841,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
22295186,25,false,Rx,0,8,0,0,0,0,0,0,1,17
22305003,25,false,Rx,0,8,0,0,0,0,0,0,2,30
22315003,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
22324836,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
22334921,25,false,Rx,0,8,0,0,0,0,0,0,5,63
22344928,25,false,Rx,0,8,0,0,0,0,0,0,6,44
22354861,25,false,Rx,0,8,0,0,0,0,0,0,7,59
22364825,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
22375090,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
22384903,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
22394881,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
22404821,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
22414821,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
22425080,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
22434861,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
22445199,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
22454946,25,false,Rx,0,8,0,0,0,0,0,0,1,17
22464965,25,false,Rx,0,8,0,0,0,0,0,0,2,30
22474901,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
22484841,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
22495186,25,false,Rx,0,8,0,0,0,0,0,0,5,63
22504942,25,false,Rx,0,8,0,0,0,0,0,0,6,44
22514942,25,false,Rx,0,8,0,0,0,0,0,0,7,59
22524897,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
22534849,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
22544903,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
22554865,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
22564819,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
22575065,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
22584881,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
22594858,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
22604921,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
22614799,25,false,Rx,0,8,0,0,0,0,0,0,1,17
22625061,25,false,Rx,0,8,0,0,0,0,0,0,2,30
22634861,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
22645198,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
22654982,25,false,Rx,0,8,0,0,0,0,0,0,5,63
22664939,25,false,Rx,0,8,0,0,0,0,0,0,6,44
22674881,25,false,Rx,0,8,0,0,0,0,0,0,7,59
22684821,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
22695167,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
22704922,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
22714921,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
22724881,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
22734842,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
22744856,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
22754847,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
22764801,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
22775044,25,false,Rx,0,8,0,0,0,0,0,0,1,17
22784800,25,false,Rx,0,8,0,0,0,0,0,0,2,30
22794838,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
22804842,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
22814780,25,false,Rx,0,8,0,0,0,0,0,0,5,63
22825035,25,false,Rx,0,8,0,0,0,0,0,0,6,44
22834863,25,false,Rx,0,8,0,0,0,0,0,0,7,59
22845126,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
22854893,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
22864912,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
22874808,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
22884801,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
22895086,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
22904901,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
22914902,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
22924798,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
22934942,25,false,Rx,0,8,0,0,0,0,0,0,1,17
22944898,25,false,Rx,0,8,0,0,0,0,0,0,2,30
22954861,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
22965089,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
22974903,25,false,Rx,0,8,0,0,0,0,0,0,5,63
22984902,25,false,Rx,0,8,0,0,0,0,0,0,6,44
22994876,25,false,Rx,0,8,0,0,0,0,0,0,7,59
23004807,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
23015044,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
23024807,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
23035130,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
23044917,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
23054885,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
23064815,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
23074806,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
23085044,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
23094835,25,false,Rx,0,8,0,0,0,0,0,0,1,17
23104826,25,false,Rx,0,8,0,0,0,0,0,0,2,30
23114821,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
23125166,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
23134821,25,false,Rx,0,8,0,0,0,0,0,0,5,63
23144818,25,false,Rx,0,8,0,0,0,0,0,0,6,44
23155000,25,false,Rx,0,8,0,0,0,0,0,0,7,59
23164796,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
23174847,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
23184781,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
23195183,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
23204933,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
23214924,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
23224876,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
23234781,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
23244860,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
23254801,25,false,Rx,0,8,0,0,0,0,0,0,1,17
23265137,25,false,Rx,0,8,0,0,0,0,0,0,2,30
23274947,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
23284942,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
23294862,25,false,Rx,0,8,0,0,0,0,0,0,5,63
23304801,25,false,Rx,0,8,0,0,0,0,0,0,6,44
23315043,25,false,Rx,0,8,0,0,0,0,0,0,7,59
23324868,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
23335130,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
23345079,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
23354948,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
23364817,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
23374780,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
23385044,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
23394818,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
23404842,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
23414841,25,false,Rx,0,8,0,0,0,0,0,0,1,17
23424800,25,false,Rx,0,8,0,0,0,0,0,0,2,30
23434821,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
23444821,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
23455071,25,false,Rx,0,8,0,0,0,0,0,0,5,63
23464876,25,false,Rx,0,8,0,0,0,0,0,0,6,44
23474842,25,false,Rx,0,8,0,0,0,0,0,0,7,59
23484841,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
23494798,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
23504999,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
23514940,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
23524767,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
23534842,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
23544845,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
23554882,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
23564795,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
23574980,25,false,Rx,0,8,0,0,0,0,0,0,1,17
23585001,25,false,Rx,0,8,0,0,0,0,0,0,2,30
23594842,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
23604800,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
23615098,25,false,Rx,0,8,0,0,0,0,0,0,5,63
23624927,25,false,Rx,0,8,0,0,0,0,0,0,6,44
23634787,25,false,Rx,0,8,0,0,0,0,0,0,7,59
23644962,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
23655005,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
23664825,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
23674832,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
23685130,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
23694902,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
23704860,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
23714799,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
23724807,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
23734825,25,false,Rx,0,8,0,0,0,0,0,0,1,17
23744821,25,false,Rx,0,8,0,0,0,0,0,0,2,30
23755085,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
23764922,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
23774903,25,false,Rx,0,8,0,0,0,0,0,0,5,63
23784805,25,false,Rx,0,8,0,0,0,0,0,0,6,44
23794819,25,false,Rx,0,8,0,0,0,0,0,0,7,59
23805024,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
23814841,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
23824800,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
23834881,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
23844882,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
23854825,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
23864784,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
23875000,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
23884786,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
23894798,25,false,Rx,0,8,0,0,0,0,0,0,1,17
23904780,25,false,Rx,0,8,0,0,0,0,0,0,2,30
23915147,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
23924921,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
23934760,25,false,Rx,0,8,0,0,0,0,0,0,5,63
23945003,25,false,Rx,0,8,0,0,0,0,0,0,6,44
23954781,25,false,Rx,0,8,0,0,0,0,0,0,7,59
23964800,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
23974758,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
23985127,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
23994902,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
24004921,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
24014861,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
24024819,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
24034781,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
24044784,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
24055171,25,false,Rx,0,8,0,0,0,0,0,0,1,17
24064946,25,false,Rx,0,8,0,0,0,0,0,0,2,30
24074942,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
24084861,25,false,Rx,0,8,0,0,0,0,0,0,4,7E
24094781,25,false,Rx,0,8,0,0,0,0,0,0,5,63
24105044,25,false,Rx,0,8,0,0,0,0,0,0,6,44
24114860,25,false,Rx,0,8,0,0,0,0,0,0,7,59
24124806,25,false,Rx,0,8,0,0,0,0,0,0,8,E2
24134946,25,false,Rx,0,8,0,0,0,0,0,0,9,FF
24144907,25,false,Rx,0,8,0,0,0,0,0,0,0A,D8
24154842,25,false,Rx,0,8,0,0,0,0,0,0,0B,C5
24164811,25,false,Rx,0,8,0,0,0,0,0,0,0C,96
24175044,25,false,Rx,0,8,0,0,0,0,0,0,0D,8B
24184826,25,false,Rx,0,8,0,0,0,0,0,0,0E,AC
24194818,25,false,Rx,0,8,0,0,0,0,0,0,0F,B1
24204842,25,false,Rx,0,8,0,0,0,0,0,0,0,0A
24214781,25,false,Rx,0,8,0,0,0,0,0,0,1,17
24224980,25,false,Rx,0,8,0,0,0,0,0,0,2,30
24234760,25,false,Rx,0,8,0,0,0,0,0,0,3,2D
